language,structure,case,n,implementation,run,time_sec
cpp,hash_table,8. Insert after deletions,5000000,HashTable,3,1.486499866
cpp,hash_table,8. Insert after deletions,5000000,HashTable,4,1.442044736
cpp,hash_table,8. Insert after deletions,5000000,HashTable,5,1.441369522
cpp,hash_table,8. Insert after deletions,5000000,unordered_flat_map,1,1.162412068
cpp,hash_table,8. Insert after deletions,5000000,unordered_flat_map,2,1.126343768
cpp,hash_table,8. Insert after deletions,5000000,unordered_flat_map,3,1.152271073
cpp,hash_table,8. Insert after deletions,5000000,unordered_flat_map,4,1.138724676
cpp,hash_table,8. Insert after deletions,5000000,unordered_flat_map,5,1.143204524
cpp,hash_table,8. Insert after deletions,10000000,HashTable,1,2.950818820
cpp,hash_table,8. Insert after deletions,10000000,HashTable,2,2.887929511
cpp,hash_table,8. Insert after deletions,10000000,HashTable,3,2.891435979
cpp,hash_table,8. Insert after deletions,10000000,HashTable,4,2.891314911
cpp,hash_table,8. Insert after deletions,10000000,HashTable,5,2.894549767
cpp,hash_table,8. Insert after deletions,10000000,unordered_flat_map,1,2.434085518
cpp,hash_table,8. Insert after deletions,10000000,unordered_flat_map,2,2.322612970
cpp,hash_table,8. Insert after deletions,10000000,unordered_flat_map,3,2.400157723
cpp,hash_table,8. Insert after deletions,10000000,unordered_flat_map,4,2.380155934
cpp,hash_table,8. Insert after deletions,10000000,unordered_flat_map,5,2.367840029
cpp,hash_table,8. Insert after deletions,15000000,HashTable,1,1.763792496
cpp,hash_table,8. Insert after deletions,15000000,HashTable,2,1.755728151
cpp,hash_table,8. Insert after deletions,15000000,HashTable,3,1.757387216
cpp,hash_table,8. Insert after deletions,15000000,HashTable,4,1.757089377
cpp,hash_table,8. Insert after deletions,15000000,HashTable,5,1.771442628
cpp,hash_table,8. Insert after deletions,15000000,unordered_flat_map,1,4.030269527
cpp,hash_table,8. Insert after deletions,15000000,unordered_flat_map,2,4.034258368
cpp,hash_table,8. Insert after deletions,15000000,unordered_flat_map,3,3.994223885
cpp,hash_table,8. Insert after deletions,15000000,unordered_flat_map,4,3.993158123
cpp,hash_table,8. Insert after deletions,15000000,unordered_flat_map,5,4.037803788
cpp,hash_table,9. Mixed workload,10000,HashTable,1,0.002484507
cpp,hash_table,9. Mixed workload,10000,HashTable,2,0.002405669
cpp,hash_table,9. Mixed workload,10000,HashTable,3,0.002517445
cpp,hash_table,9. Mixed workload,10000,HashTable,4,0.002433794
cpp,hash_table,9. Mixed workload,10000,HashTable,5,0.002174295
cpp,hash_table,9. Mixed workload,10000,unordered_flat_map,1,0.001992281
cpp,hash_table,9. Mixed workload,10000,unordered_flat_map,2,0.001962620
cpp,hash_table,9. Mixed workload,10000,unordered_flat_map,3,0.001973430
cpp,hash_table,9. Mixed workload,10000,unordered_flat_map,4,0.002154215
cpp,hash_table,9. Mixed workload,10000,unordered_flat_map,5,0.001912245
cpp,hash_table,9. Mixed workload,50000,HashTable,1,0.010883923
cpp,hash_table,9. Mixed workload,50000,HashTable,2,0.011130933
cpp,hash_table,9. Mixed workload,50000,HashTable,3,0.011213129
cpp,hash_table,9. Mixed workload,50000,HashTable,4,0.012313157
cpp,hash_table,9. Mixed workload,50000,HashTable,5,0.013852878
cpp,hash_table,9. Mixed workload,50000,unordered_flat_map,1,0.014992358
cpp,hash_table,9. Mixed workload,50000,unordered_flat_map,2,0.014974946
cpp,hash_table,9. Mixed workload,50000,unordered_flat_map,3,0.015067910
cpp,hash_table,9. Mixed workload,50000,unordered_flat_map,4,0.015117061
cpp,hash_table,9. Mixed workload,50000,unordered_flat_map,5,0.014199539
cpp,hash_table,9. Mixed workload,100000,HashTable,1,0.021891356
cpp,hash_table,9. Mixed workload,100000,HashTable,2,0.022034775
cpp,hash_table,9. Mixed workload,100000,HashTable,3,0.024791261
cpp,hash_table,9. Mixed workload,100000,HashTable,4,0.023754929
cpp,hash_table,9. Mixed workload,100000,HashTable,5,0.022197842
cpp,hash_table,9. Mixed workload,100000,unordered_flat_map,1,0.026695981
cpp,hash_table,9. Mixed workload,100000,unordered_flat_map,2,0.026722227
cpp,hash_table,9. Mixed workload,100000,unordered_flat_map,3,0.026888167
cpp,hash_table,9. Mixed workload,100000,unordered_flat_map,4,0.027187808
cpp,hash_table,9. Mixed workload,100000,unordered_flat_map,5,0.026612487
cpp,hash_table,9. Mixed workload,200000,HashTable,1,0.047847819
cpp,hash_table,9. Mixed workload,200000,HashTable,2,0.051720713
cpp,hash_table,9. Mixed workload,200000,HashTable,3,0.047609520
cpp,hash_table,9. Mixed workload,200000,HashTable,4,0.045508502
cpp,hash_table,9. Mixed workload,200000,HashTable,5,0.049763703
cpp,hash_table,9. Mixed workload,200000,unordered_flat_map,1,0.056584913
cpp,hash_table,9. Mixed workload,200000,unordered_flat_map,2,0.053677436
cpp,hash_table,9. Mixed workload,200000,unordered_flat_map,3,0.052422613
cpp,hash_table,9. Mixed workload,200000,unordered_flat_map,4,0.053393742
cpp,hash_table,9. Mixed workload,200000,unordered_flat_map,5,0.058794971
cpp,hash_table,9. Mixed workload,500000,HashTable,1,0.139338750
cpp,hash_table,9. Mixed workload,500000,HashTable,2,0.137545996
cpp,hash_table,9. Mixed workload,500000,HashTable,3,0.147755687
cpp,hash_table,9. Mixed workload,500000,HashTable,4,0.138194317
cpp,hash_table,9. Mixed workload,500000,HashTable,5,0.137590634
cpp,hash_table,9. Mixed workload,500000,unordered_flat_map,1,0.113937725
cpp,hash_table,9. Mixed workload,500000,unordered_flat_map,2,0.101896016
cpp,hash_table,9. Mixed workload,500000,unordered_flat_map,3,0.102390601
cpp,hash_table,9. Mixed workload,500000,unordered_flat_map,4,0.102378047
cpp,hash_table,9. Mixed workload,500000,unordered_flat_map,5,0.102038586
cpp,hash_table,9. Mixed workload,1000000,HashTable,1,0.385510273
cpp,hash_table,9. Mixed workload,1000000,HashTable,2,0.391288338
cpp,hash_table,9. Mixed workload,1000000,HashTable,3,0.389792282
cpp,hash_table,9. Mixed workload,1000000,HashTable,4,0.389145254
cpp,hash_table,9. Mixed workload,1000000,HashTable,5,0.380200820
cpp,hash_table,9. Mixed workload,1000000,unordered_flat_map,1,0.253228366
cpp,hash_table,9. Mixed workload,1000000,unordered_flat_map,2,0.251181416
cpp,hash_table,9. Mixed workload,1000000,unordered_flat_map,3,0.252733302
cpp,hash_table,9. Mixed workload,1000000,unordered_flat_map,4,0.252029855
cpp,hash_table,9. Mixed workload,1000000,unordered_flat_map,5,0.248758502
cpp,hash_table,9. Mixed workload,2000000,HashTable,1,0.837521681
cpp,hash_table,9. Mixed workload,2000000,HashTable,2,0.837114150
cpp,hash_table,9. Mixed workload,2000000,HashTable,3,0.835686878
cpp,hash_table,9. Mixed workload,2000000,HashTable,4,0.840093752
cpp,hash_table,9. Mixed workload,2000000,HashTable,5,0.836009074
cpp,hash_table,9. Mixed workload,2000000,unordered_flat_map,1,0.543042641
cpp,hash_table,9. Mixed workload,2000000,unordered_flat_map,2,0.533333010
cpp,hash_table,9. Mixed workload,2000000,unordered_flat_map,3,0.531104228
cpp,hash_table,9. Mixed workload,2000000,unordered_flat_map,4,0.532286899
cpp,hash_table,9. Mixed workload,2000000,unordered_flat_map,5,0.532457279
cpp,hash_table,9. Mixed workload,5000000,HashTable,1,3.082501579
cpp,hash_table,9. Mixed workload,5000000,HashTable,2,2.955166186
cpp,hash_table,9. Mixed workload,5000000,HashTable,3,2.957237269
cpp,hash_table,9. Mixed workload,5000000,HashTable,4,2.963493767
cpp,hash_table,9. Mixed workload,5000000,HashTable,5,2.958977986
cpp,hash_table,9. Mixed workload,5000000,unordered_flat_map,1,1.442504460
cpp,hash_table,9. Mixed workload,5000000,unordered_flat_map,2,1.416159072
cpp,hash_table,9. Mixed workload,5000000,unordered_flat_map,3,1.416830485
cpp,hash_table,9. Mixed workload,5000000,unordered_flat_map,4,1.412603387
cpp,hash_table,9. Mixed workload,5000000,unordered_flat_map,5,1.421113602
cpp,hash_table,9. Mixed workload,10000000,HashTable,1,6.181689238
cpp,hash_table,9. Mixed workload,10000000,HashTable,2,6.137227841
cpp,hash_table,9. Mixed workload,10000000,HashTable,3,6.136721668
cpp,hash_table,9. Mixed workload,10000000,HashTable,4,6.128374140
cpp,hash_table,9. Mixed workload,10000000,HashTable,5,6.149472035
cpp,hash_table,9. Mixed workload,10000000,unordered_flat_map,1,3.382197018
cpp,hash_table,9. Mixed workload,10000000,unordered_flat_map,2,3.387027659
cpp,hash_table,9. Mixed workload,10000000,unordered_flat_map,3,3.378537662
cpp,hash_table,9. Mixed workload,10000000,unordered_flat_map,4,3.376388145
cpp,hash_table,9. Mixed workload,10000000,unordered_flat_map,5,3.193070005
cpp,hash_table,9. Mixed workload,15000000,HashTable,1,7.477590151
cpp,hash_table,9. Mixed workload,15000000,HashTable,2,7.465246748
cpp,hash_table,9. Mixed workload,15000000,HashTable,3,7.460958556
cpp,hash_table,9. Mixed workload,15000000,HashTable,4,7.468712790
cpp,hash_table,9. Mixed workload,15000000,HashTable,5,7.553054231
cpp,hash_table,9. Mixed workload,15000000,unordered_flat_map,1,5.245101547
cpp,hash_table,9. Mixed workload,15000000,unordered_flat_map,2,5.093877869
cpp,hash_table,9. Mixed workload,15000000,unordered_flat_map,3,5.264129312
cpp,hash_table,9. Mixed workload,15000000,unordered_flat_map,4,5.186892910
cpp,hash_table,9. Mixed workload,15000000,unordered_flat_map,5,5.254542079
